ID,Name,Balance
704df3ce-2161-446c-8633-41bebf0582b6,David Martin,5919.07
973ed427-aa9c-470b-b48f-a3020fb3fac8,Courtney Kline,1581.21
62b5cc54-50bd-4b50-898e-3f56f4ef77c2,Heidi Johnson,8130.19
672ba506-2c19-476e-98c4-6bb5d3050aca,Carlos Vasquez,8455.18
e506a5bf-f476-4afd-96b8-e81313d7d543,Vicki Roach,5394.87
49676faf-d01a-4d6a-82f0-e358853a7b7d,Karen Johnson,5830.07
6bde05bd-66c5-4286-90ec-83302c61facd,Mary Gonzalez,254.46
2baab90d-6b47-4104-bccb-b77be5c8d048,Tricia Duarte,642.18
45f71971-20fe-4f38-b7f5-dd917b072e45,Mario Carroll,5526.28
a8709582-8bca-4c9d-80c6-cea60e5ea410,Elizabeth Carson,2237.65
4efcda16-0891-4592-a7a3-8fddaabd7276,Jessica Sutton,4560.12
656d8bbc-8230-4530-9017-c20502eeed27,Robert Osborne,1612.51
2aab7a54-b160-4955-81c7-3ee71db4eea3,Sara Acevedo,9123.41
30a70f2e-8181-422e-a332-eecdaaab7e12,John Maxwell,1361.94
117985ad-7e2e-478b-9a3b-91101d2e50f8,Angela Hernandez,7226.20
4602e76b-c191-421c-b2de-0ef4a169e540,Tracey Brown,3696.72
0a7e5e19-428c-4a5f-ae74-5f1286dbd0b1,James Beard,6175.06
ad254dfe-e880-4a41-bfca-dbd59322a064,Brian Williams,3064.96
3c403f08-32dc-45c2-afbe-54ca61b33bdf,Katherine Brown,6989.05
da700642-70d6-4295-8bf5-c7455ae02822,Christine Walters,2059.47
8080f64c-90fa-48f1-90a8-a17c55b3c7fd,Stefanie Ingram,1563.08
b67c7140-8833-43f0-8181-7804c2d07aaa,Larry Rodriguez,3062.10
481ea631-8823-451a-8fe2-c52addcaebae,Barbara Mcneil,7669.11
d98ae944-e29f-4307-a535-80278fce1d86,John Dean,219.78
d8ac3327-7553-4ded-9ac7-94597040d924,Zachary Terry,2321.22
e2e9c935-1f5f-49b3-9b4b-e12d32b12a47,Tyler Jones,7415.59
2b27be18-7bb8-4f80-9e0c-946fd6067ace,Jay Haynes,9070.13
231847a6-89ba-4459-8c85-24493ec5c38b,Carol Gaines,3498.22
d9a0f917-c8b5-4bfd-9d39-ebb4687ed143,Jonathan Oneill,9608.32
896b38a4-a357-4388-9a6c-7cf9d0f9dfd2,Oscar Davis,9343.60
ed373a5e-bb33-4335-b033-5a191d3a18ec,Mr. Nathan Hansen,187.96
e98cd47d-1881-4614-be51-e54e608ccdda,Gina Montgomery,4999.40
f8f25696-7190-4915-876b-52f547b8caf2,Ethan Brown,5713.26
06f6b443-9772-49ba-b74f-b89bf4a8c420,Matthew Rogers,5240.51
e1e0470d-7985-4901-9c57-8c7d10689326,Mr. Mark Shea,6069.35
193c6c8c-aaac-45cf-9781-3f5c088e02a1,Tammy Munoz,3390.64
be14f279-0cfa-4b42-9b97-81e6c4833089,Robert Wilcox,6213.69
5cdd58e7-f504-4662-8ca9-3519278b86a9,Glenn Lawson,8991.05
045f14d8-16ad-4ea9-bc76-eb44c932b379,Maria Gray MD,7900.10
f546ffa0-6936-4242-9d97-5096c2219271,Linda Robertson,6993.66
36c7095b-0252-47ce-bb84-593304226b77,Susan Lynn,5163.63
76c942c8-8a8c-4d94-954f-5afe0d2dce8b,Theresa Murphy,460.53
1c93a45d-fb76-4725-9ade-c5170300bbfa,Charles Smith,2812.18
75641ca7-a597-4c71-bece-68526d3cb408,Jason Molina,3007.38
cc01ad3d-f0d4-4346-867d-827fab024429,Anthony Fuentes,4688.51
e7104067-41cf-4fe2-a80f-3aaa021776fe,Christine Gill,1401.12
b347f663-012f-43de-8db2-b18b453fc0bb,Kristen Villa,1786.96
34744e6d-9ae5-44db-9fb4-4be9604fff52,James Hoover,9046.85
8788cca1-cc5c-40bc-a7a0-5ce5ca7dd7af,John Stevens,3770.99
cee9f963-469a-4fc7-805a-d1c7a8846dc1,Ronald Hunt,6558.86
7c626001-3d58-499b-b7e2-19ccd409b1ae,Frederick Ward,5476.85
c16feeac-57d4-488a-bed2-7d4266ed5afe,Nicholas Henry,5440.81
2ef5d167-07c4-4bcd-8d00-174b41691794,Casey Myers,6273.81
25a6ae96-d8c2-4f96-b9eb-0ff964bc78c0,Mrs. Tammy Pham,8112.72
61f817f0-e288-436a-b7f5-492c65c46e43,Renee Peterson,4578.94
f978a7af-ffa8-4692-8bbf-722742aa53fd,Todd Richmond,354.27
7f2553fe-a189-4689-8512-aade47153cb7,Lisa Smith,9872.16
baf3cd97-18cd-4006-b461-36641398100d,Allison Price,8838.83
cf26d300-eee9-4f63-8385-4100bcfe9909,Jacob Barnett,7247.42
d834b0fc-d126-4924-9887-b71c0027b252,Mark Norris,2363.60
e898ffd9-5549-44e0-ace3-f631d4ca1435,James Avila DDS,1324.45
4f8a29f7-6d23-449e-bd96-621a0f33497a,Melanie Fisher DDS,7783.96
316a09a5-f688-4302-a552-871aef4c05a5,Amy Potter,9890.84
d25c289f-67ff-4986-b54f-bcf8c33890ce,Brian Gonzalez,8647.86
68f041e6-5331-46e6-ac50-9deee2636935,Isabella Owens,8019.30
db89276e-ca13-4e39-a460-5491cad11602,Tracy Burch,1167.95
56bee7ab-b54b-41ee-af2d-eb82b9048f5b,Sherry Kelly,8897.48
694a4235-1f8a-4cbd-8b1a-f13fa7e25829,Gregory Pittman,7368.26
51a9b89d-9181-487f-ae38-8b1e52e237ec,Mariah Jones,5195.75
587752fb-c9a6-41e2-ad08-d86a3645ca95,Rebecca Johnson,7253.51
ce962279-60c5-4422-a48c-88342c256cd2,Maureen Mack,630.01
b152a914-dea5-4a0b-bf54-d5fcc5dc2f4a,Tracie Walker,1622.63
f4d3f76f-2f7c-47a8-aee5-4f332a25897e,Lisa Fields,2446.46
2fc305f2-ea36-4124-b86b-921adc04b7dc,Melissa Reed,3837.20
25ef47f3-0123-4016-9f92-fa8a5776fd25,Jonathan Roberts,6672.78
88b156eb-b584-4583-b6b9-1941baef77ee,Renee Richards,5699.78
eb462591-f41c-4966-a547-90d2b667979e,Joseph Anderson,4814.95
3ad488b6-5004-49a7-a0f4-fae9f9e29fde,Robert Poole,7995.20
ee3dc1c1-ae1e-40a8-b095-16fa758345e8,Corey Martin,9359.72
b3b2053b-5c52-42b1-b2d1-bf381183326c,Joshua Ellison,1438.73
e874abf4-0dfd-40eb-9e80-b9c5327df801,Natalie Shelton,9094.35
8daee724-ced4-4d60-a87f-64d62c2d3063,Katherine Lopez DVM,3272.23
865c48ce-c4f0-4685-b0ba-5572eaa28e61,Kristen Guerra,5707.49
8c400870-a9c4-4faa-b95d-c4ff43d7bb93,Terry Carrillo,5405.85
c3ba7d82-bf55-4687-af97-89ebafe5c452,Christopher Diaz,9255.35
c41b0484-9c1d-48aa-a6d6-9c10c0417c99,Mario Horne,5712.43
9fa59b60-ad79-4a28-8787-024e8c92102c,Ronald Kelly,2194.36
ff9e8375-7655-4863-9130-2762a1c36150,John Mclaughlin,2276.64
addb1e81-dce8-41a1-a4a6-8558ac331730,Mario Davis,4784.37
bb8da619-9874-4d4a-bdd9-d618e08ed339,Michael Cruz,453.55
2aebd478-f04d-4776-bad4-9a285aefa7f5,Mark Jones,9634.26
0f7ff79e-2f89-407e-82df-bcee092b6855,Lori Figueroa,122.94
7a80f1eb-81e8-4875-84da-741bbee8feff,Jason Mcintyre,6188.70
1329c50b-af52-44dc-bdf5-f7f86ec4df73,Angel Rose,1963.26
9f6e886f-cf53-4242-ad68-079f10f05dc1,Dr. Andrea Medina,3143.29
9e1475ca-c3f4-4e98-8b7b-30b563462869,Noah Fuentes,3959.85
23e9638e-1a75-4361-8300-a951205ca762,Angela Lucas,1492.46
b3cc01fc-5321-402a-b106-47de77462c27,Shawn Baker,8256.33
d4faca2d-7dca-47c0-acee-2ed62dc50106,Javier Smith,111.62
282ccfeb-dbed-4276-81f6-aa3bc99cc7dc,Kurt Thomas,1666.21
fd89c78f-5116-4f10-9bca-09c90534f83a,Brian Simmons,3120.79
13ee0cd2-3c9a-424e-b535-0e35ebe7ebfe,Bruce Chen,2511.17
4e1cb27e-e6eb-4026-abe9-212354f5292d,William Wagner,7661.33
5fac4dcf-ba3e-4303-bd6d-0527056b350a,Carla Bryant MD,2883.79
a36716c3-f86a-4f92-b749-021e7372f49c,Ashley Peters,5724.15
b93b0753-c401-4373-ba46-78089f83955e,Alexandra Evans,6464.93
4304720d-8bec-4f07-b6cc-157805cf95bc,Kenneth Sullivan,1288.01
b479277c-3191-4c88-87e6-12ce970eadb8,Lisa Ramsey,2950.97
6848ddcb-6054-4321-9c4d-0dd761800a81,Jessica Cuevas,3785.16
66536b34-b15e-4d7d-805b-76f68ef8bf4a,Morgan Clark,6224.82
aee5500f-b57f-40e0-b64c-7ddeb29502cc,Stephen Johnson,2310.47
9faa8d28-568f-4b09-922e-698824a773c6,Sara Chung,2270.34
66e1bdb2-75c8-4388-bf48-a49b78233ea3,Bobby Dunn,6709.68
59b61714-7078-4146-bf3e-fc31693086e7,Brandon Fowler,4669.61
9675dcec-31ae-4e03-98a2-86dc1c821c6c,Denise Moore,6011.57
f9e4a4d0-5f97-4a66-9e9b-529ae260c784,Julie Lopez,6492.74
d46cd2f4-2682-4e4b-9dd9-faba3d91ea74,Scott Peterson,1665.85
5170c13c-9cf7-48cb-b68c-92cc1d030214,Ariana Lam,6908.96
744eee4e-842c-47d1-94a7-bdf6109cc283,Virginia Williams,9845.11
74c11701-f80e-4722-8555-869f4c90d378,Joshua Gregory,1103.62
40c5859a-e533-4511-b606-f79ecc6c9813,Lisa Park,9905.73
6da2e702-50fe-46c7-8253-de5c908eab3d,Julie Zuniga,8982.81
dc31871a-57ee-4dee-b6e3-f868bccc912d,Kimberly Maddox,606.16
d5fdc79e-b60f-4abb-adc4-c54f6f01e9a0,Earl Nixon,3892.54
bd859500-3bb3-493b-9434-a6f2a2e35c8e,Brandi Drake,1739.65
452664af-1efa-44e0-8599-08e1933f5846,Jennifer Moore,153.73
dc0862c6-205c-46a3-93e5-6ffd59e550f4,Michelle Martin,2696.44
a4607a9b-4bcf-44af-b422-30b18bba69ef,Jessica Shelton,158.47
861d39a1-db86-4854-af9f-3d749383adf0,Becky Hooper,-8.46
dad4a4da-28ca-4bfd-8745-3ba89a7957a9,Carlos Evans,2083.66
c47f4e65-4694-4f00-97b4-2c49d7f4b0cc,David Bowman,4218.58
926f0a02-684c-4f52-8348-69ea63207775,Andrea Bailey,6513.98
7a645676-e074-4a95-a09e-5fc247c151d8,Anthony Cantu,3102.63
ab098129-d41a-489c-9ac7-4228b9126461,Jeffery Jennings,2235.93
38ffb6e9-3656-4d7d-83fc-0faa95e366dd,Charles Torres,7596.60
0085b769-a55b-49d6-9a4e-70aa997da93e,Arthur Flores,9357.69
948b6784-0db3-4f12-971f-9d5d3aac92fb,Daniel Scott,5366.77
f9034bd5-9e07-4b83-bf3c-910c27fe46b9,Jeremy Payne,315.19
8b530854-6958-45c9-ad11-e62ce368a043,Roberto Sutton,7345.37
b2f0b300-3b5a-49d5-8418-6644fdea9499,John White,2139.60
4e71e8e4-59e6-4265-b3e7-94d3cd0840fe,Alicia Stone,6890.22
bcf49ee9-e813-4b30-9d9f-8cbff31dc103,Steven Mccoy,4289.92
227a6bf2-7c21-4536-b098-b922f4f72151,Phillip Wang,1187.55
12733cd2-d561-4352-af9a-f5412da78cd3,Anna Horne,7234.05
988a29b2-da76-41c3-a6c6-624e1084725f,Amy Petty,8544.30
7f85733e-2630-4a62-b033-bca7cf48a848,Madeline Gray,8337.13
6ee80610-c03b-4347-a4e5-681ed4132a3d,Tracy Hayes,8584.84
96d990ef-1a3c-4392-94a1-79e833a5ccca,Amanda Trujillo,3093.86
0851ddf4-e53b-4463-8b32-08da27c7075e,Douglas Jackson,9229.72
fb0056a5-bc75-43f9-8424-6091d416c8df,Mary Evans,5699.17
72f0fca2-3093-4bf5-ad32-16f11c1767c1,Andrew Macias,889.02
15231d37-3f7f-448c-a8a8-68f29d0062e4,Debra Gonzalez MD,4789.62
9da93d3b-d4b5-4b5f-b237-87a30f00462f,Melissa Walker,7873.49
a2f08e3f-3ebb-4497-a698-863f4d168da5,Amber Thompson,19.71
c1769436-3f40-45f1-977d-42ff74f257a0,Paul Russell MD,3133.22
20e1305a-3152-42bb-8bb5-8c7f02ccd0ca,Amy Perez,2688.75
41d79b13-cc33-4460-881f-ed82dcb2c3b8,Rick Avila,3340.24
a7aa5cd7-4d77-4661-9d3e-427d8a2bb68d,Travis Davis,5542.42
efe9b2ca-4ddb-4a96-b742-07542510b4a0,Michelle Guerrero,5676.27
455975b8-b1ce-4452-a885-bf11f5b8c595,Joseph Rojas,8028.15
2c44e977-0bca-4558-b410-e9e99a41289e,Lisa Grimes,7591.33
33c7658a-e869-4ff2-b5f1-e00de7bba281,Erika Smith,-16.40
eae0ee3e-b214-4728-8a96-c8e2e870f0c9,Michael Johnson,913.95
cd06ccbc-d126-45c7-84a0-706dd4d4a3ec,Kent Williamson,9.72
e806d099-8304-4c2d-b3a6-6f936a61f34e,Justin Rios,9622.83
7951bfe3-e5d4-4a86-9b46-568f5bbb11b6,Christine Liu,2771.35
4f5ee3e1-f59e-4678-b6ea-ce3f67892353,Mason Rodriguez,685.51
46986351-c8b2-4c27-b186-23f81cec1fc2,Jill Gonzales,1682.92
991b169f-6919-40dd-ae5b-8ba1b3ca17cc,Brandi Middleton,6278.20
537ba4e3-c494-4256-89c8-7e7fd353717c,Lawrence Nielsen,4157.00
dd388235-b3fa-4fe1-8326-72bedae87291,Benjamin Johnson,6297.99
d13f3106-bf9e-4e4f-856b-e34e50458f6a,Jesus Leonard,8007.14
573406d7-ba05-444c-ab56-96af2b77ac6b,Justin Dennis,8239.79
ca80da8a-f4ef-4bdf-8c06-be0eb26e1d7a,Rebecca Baker,2806.73
9f866751-a080-4a23-9724-c280bd00a617,Jonathon Leach DDS,475.64
3d72b517-e6b9-470d-b201-e8bea6688110,Stephanie Fuller,6061.15
c0198b48-78d5-45fc-b43e-1ad60fb2eef8,Patricia Williams,4927.47
d903a087-b56e-4684-baac-5e88eafe1090,Michael Odom,1110.75
9595ab87-0842-4430-8f64-2ad1f96762cc,Ronnie Barker,4121.51
1c5d06e7-9fd8-4385-8a90-1e4cc7795d98,Andrew Scott,-51.96
206ceab0-e8e2-4227-ad85-21484b7020ac,Brenda Pierce,156.90
67eb9027-302b-4ff3-aef6-d0fbf6ab58f2,Daniel Ballard,2758.84
84c175f5-f00e-4929-b9bb-9c8d1a6b83a1,Travis Russell,9039.80
51a0c855-3f31-4d35-8bc2-a774632c0de6,Kathleen Hernandez,9028.89
a189b96f-bf8e-42cb-9cbc-ad5494fdfe38,Leslie Snyder,5961.76
b4b6f285-e1e2-47b4-80ff-63a82149de08,Crystal Andrews,324.90
f866881a-4ed2-408e-81ce-f6f85a13fd4f,Mr. Michael Cruz III,7664.12
c6b568c2-28bf-4520-85ae-7106f558d397,Don Price,5167.94
4727d935-dfc9-484e-bbb8-2f45f9130297,Pam King,2560.40
6cd08368-b07a-4420-9f99-f3d84a3221ff,Lisa Gould,3705.59
b47eb936-c90c-4981-ba19-c134f6260bd8,Beth Coleman,520.01
f069b2f6-93f3-4ca8-937f-6cf3cad09d2b,Claire Evans,378.51
d7e0a42e-ce00-4cef-a269-133dac7257d4,Keith Carter,2884.11
485ebee5-9b95-4876-a17f-5f54ef305561,Anthony Cook,890.94
e099e9d0-bcfd-4066-b90c-00c442ed9841,Sherry Burton,9975.85
d0025625-7fde-4f21-8734-a8bfd003221f,Samuel Martinez,9318.96
3a35afc0-1254-4400-9872-e227d9669b7a,Ashley Anderson,4991.54
6c886965-c9c1-4def-b41b-1b09d1891df5,Darrell Lawrence,2584.48
8ee2a6a2-2d74-49b8-9d4c-9b2d0aa57fce,Crystal Knight,4760.15
77f92f47-3fcc-4478-94cd-c8b4d84c3d36,Derek Davis,2195.80
229b7ddf-38de-4595-a584-cc353dca38b7,Rebekah Hill,4623.95
cedf487d-95bd-4a2e-9540-0ace599b85d0,Priscilla Lynch,9354.16
3c4bda56-82cf-43ca-b777-c37b979beb75,Lauren Boone,1628.48
9a4ac1bb-abc7-4bb2-8586-3cc228aea9f2,Kathleen Harris,5155.76
9a7de1a2-df5a-4b91-ae7b-b16bdd8d7df4,Amanda Dixon DDS,6656.33
a98404e0-0145-4c48-9d34-8dd3874643f2,Lisa Davis,4023.24
57bf2613-051d-47e8-b906-36172defebf5,Randy Hopkins,749.17
4cbc3e99-be25-4ab4-a688-667f592883d8,Richard Harper,839.28
3dc5f679-c868-43c0-ae79-5ca4158f5826,Carlos Howard,3352.80
db46ac0c-fb58-4deb-8edc-a43bdf406b5f,Marc Herring,4946.95
d2e1b817-1f3e-47fd-b8fb-88aa2da94850,Mr. Michael Manning,7328.89
c3e21983-8256-4183-8f72-c5bd30ec8f7c,Michael Garcia,8030.12
c9979227-165b-4fe5-b3ec-5a7c52d578aa,Dennis Griffith,7365.49
95ef868c-fa49-45ec-a968-b3b2403b4c06,Daniel Castillo,5875.77
f0475222-65f0-456e-b734-2f2f575f2d84,Adam Knight,9478.15
b44cd922-22f9-45c2-9630-6da95df2dd7a,Kayla Mckay,4702.91
6c28f31b-5339-43ab-8ef9-c027e4efc0e4,Stephanie Cole,314.18
0034c4a7-6bfd-41a2-8780-a8e8dd282cfe,Cody Taylor,4535.43
519dc21c-8909-45ae-b32e-7e985522636d,David Gross DVM,3021.30
0c91967c-c714-4df9-a4fe-a265013201d2,Lisa Harris,8299.54
3242f1fd-b22a-41f2-8d13-170b162dad33,Joshua Russell,8421.37
6ad34652-f2f5-4f41-8275-f080197ecfaa,Jonathan Cisneros,3498.81
7c41c97d-6f84-427d-85b7-c6548bd81f83,Richard Kaiser,9829.44
d05308b1-52a4-4828-af65-d526ba0fe13b,Jeffrey Levy,6729.49
548ab349-e78b-4b46-ab6c-528daf7a70c8,Erin Gordon,9262.78
efedd643-43ad-4b09-af02-0cc22b7d588e,Holly Robinson,2004.67
2354c76b-c118-4201-a7b7-7d773720f748,Pamela Dorsey,395.09
9e297995-c424-4dec-9ad0-8f08dae8cba1,Andrew White,1341.79
fe4a6c1d-3066-469e-9f5f-fdaf2041e036,Katie Silva,439.75
3ee503d8-9542-4695-981e-27ad7289920f,Elizabeth Green,8436.58
d01b8ad9-0c94-439b-aee0-3797a6e3d47c,Debra Gibson,2971.01
d60695ce-34ac-4b46-af2a-0e609610abc9,Robin Long,2883.72
20e87b18-8eb8-46a4-9535-9d7d87eab8a8,Jason Johnson,814.70
0112a171-d8ef-4dfa-b784-c387e0ecdf97,Monica Love,2612.22
a969a6cf-982f-4433-bfb2-f14b8f4d2753,Michael Boone,4783.83
ebd6eb92-513f-4ba6-b447-52f7b2e2a566,Roger Reyes,6970.50
085d893e-6e1c-46e6-8451-c48cafde1902,Jennifer Price,6581.82
2bd27700-7b02-43d0-ab7d-88500fcbf6c3,Oscar Lawrence,6926.08
72bb5ea8-47d7-4ef0-ad6b-de6bfce35468,Jennifer Graham,4095.04
43a64962-9c22-45af-bbe5-ac7d0e238df3,Kelly Hill,-60.94
3a99cdb5-d289-4f46-bc0a-0988b1ad5df6,Ashley Smith,5782.53
dff7548e-fbf4-4a6f-a122-bb761a3abdda,Matthew Lewis,2816.97
3e73e400-761f-4934-8689-00b9f9808cda,Tommy Mercer,8466.46
72eb5f53-e58a-4c0f-b490-f49179db58c1,Lisa Hernandez,1220.21
446b1f49-3dac-4b2c-9c47-e475c60a7794,Charles Edwards,4906.75
165c52f6-3900-4d9c-a168-8b0c8d7af2d7,Ronald Robinson,3890.36
9fa1f90f-e726-470f-8c89-765fed13fb3d,Ryan Brady,1781.15
1912c143-48a9-4b50-999d-98abd59f7291,James Maynard,4418.84
7606d25e-6dd2-48c8-9074-ebb5758c181d,Peter Myers,9266.47
00b56a42-a715-4057-834f-b2b5f07f00ca,Joseph Smith,3945.17
0b3ab755-e5f0-489e-919c-05eb779a866e,Donald Owens,8165.55
b9b128b4-bdd4-4439-b595-4a4054c8087c,Jacqueline Hamilton,1048.44
721dede4-4116-4f31-9cd6-29bf943e8480,Matthew Greene,4577.37
46779d7c-3105-4278-9f3b-71185de3a0b6,Jennifer Woods,7845.32
65702dd2-66f5-41bd-9616-2ff5269ffe21,Norma Good,4123.90
2d8de3ca-f2b7-4a11-a6f4-6150d2bb3a9b,Ashley Smith,7824.06
a1b5030f-6d2f-4f3c-892a-eb04b4b6f269,Donna Ross,5561.14
d5fbce7b-13ba-46fe-8b58-20376f3dc33f,Angela Miller,4837.78
0c278b10-35bd-40bb-b513-566bb3f9c16e,Kyle Anderson,8561.19
7c92516a-4809-4f31-8b51-dfe7aa5b634e,James Johnson,420.10
d9ba62c0-90ba-481e-b8eb-ac01c9001cce,Tyler Wagner,664.85
5902ac0b-7c02-4aa7-b031-2aa093598789,Suzanne Hardy,2272.25
1195a7f5-0db5-412a-9f87-f81c6dbca274,Miranda Anderson,1500.09
28b2c100-90f1-4b16-a3e9-38fe224f8cb1,Harold Wilkerson,3710.87
a1bd1ea5-9fa8-467f-bce7-c16db7619a0c,James Bishop,2359.70
78096da3-d959-4c67-b593-176cce07de3d,Christine Chavez,6008.48
37a5b9c3-4162-4fb8-a4e2-d76afd4ebf78,John Nichols,429.62
c130f8ed-9b5e-4216-9538-843bd834fbf8,Adam Moreno,5353.52
6f6e48ce-9b88-43e4-b717-9e5cea814621,Bradley Mason,688.96
70190147-05e5-420c-bd14-c4df0f46de89,Natasha Hunter,1335.52
958724c4-00ab-47f6-bcf8-ac554046b7dd,Sarah Williams,1912.67
eb8d9d21-16fe-4cee-8f81-75ec8826bb99,Brenda Chen,3039.58
aa939625-dd51-46ed-bef3-ce5955cf33f4,Stephen Simpson,61.22
39d02fd2-4247-4985-ab08-416eb54b8372,Crystal Allison,6720.92
2c9a94ca-9d77-408e-8fd4-ddaed5859002,Michael Robinson,6547.52
c70479a5-bb21-4838-b32d-e0d5d410e223,James Odonnell,7347.93
213b5c56-e20d-45a8-87a3-9adb911ec00a,Paula Garcia,1762.26
b7a78ae9-7c7b-4cb0-92cb-583f5ba053d7,Christine Pearson,7404.90
b114a2d1-4f96-46ae-9586-ddbd1f0bb2c1,Carol Jackson,5225.87
ab27c19b-9877-462f-8191-2f6133bf3026,Kelly Jones,3386.65
d4d93707-073d-4e3c-a2d6-1b74fbcaae04,Maria Bishop,5832.83
55764a78-c491-4a7c-88b3-1a4b0269698a,Paul Patel,2824.10
a000a737-5832-475e-8ca6-5e056dc635e9,Karen Richardson,9515.60
bba1fab6-f647-4344-8493-a9a400b5eba5,Grant Barrett,9147.34
35939dea-4e57-47a3-990b-76a8df68227d,Gerald Ross,3554.46
e2a0bda9-f860-4775-ba43-6e23403e8427,Ashley Wu,7440.60
bf1eccca-50d5-496e-9cc2-e2329a2ebb49,Cheryl Scott,6718.06
91be6b41-a999-4a65-b3fe-19be9efcdeea,Karen Parker,4783.34
5e5023fc-8a77-4076-bba3-f25ba08270ce,Rebekah Brown,9033.96
4b69e973-b77d-4b4f-be4b-5927b70669ba,James Campos,1465.24
b5c4f377-30d4-417c-aa36-586ad09a0f98,Alexandria Robles,5897.99
565f825b-9b35-486c-8f26-ed75db43f6c0,James Perry,5820.06
c48f64d4-64ea-493a-865e-b8cbf3d37ebc,Aaron Morris,4841.40
e8081388-8e82-4116-b1a0-f71192373d21,Timothy Camacho,9658.41
f661c5ea-3423-418f-af71-cdbbd4158a0f,Nancy Kennedy,4207.76
2ff2ae2c-a83b-4604-9436-5b22d95c69dd,Anthony Vega,8021.83
e10301a8-7806-4973-b96d-6014c69faeb3,Ashley Pitts,2034.28
1185867f-873f-4b0f-a5a6-9a5426bdad1d,Michael Wilcox,5042.42
7b1e09e7-f34e-4145-830c-65e04031ff52,Charles Vincent,496.97
d7c0972f-7531-4a4a-94cc-60a01ef4627c,Shannon Tanner,2146.12
d741e682-e674-4521-b42e-89b6ee7dc3a2,Jeremy Adams,8105.45
f79bd971-026a-4e00-a2bc-c3810f2fba64,Cathy Graham,1540.30
a7b13c22-87f6-4d16-9025-42a13385f3bb,Jennifer Ball,9851.73
f5ba2bd9-bee8-4087-bb5d-134fe2a37929,Ryan Knapp,4326.95
2e0911d5-ddd2-4734-9ea3-fa0d951586a2,Adam Jones,2274.29
9942de04-65cb-41ce-8f8f-ce0fa5c06eac,Michelle Leonard,3329.80
0a3b9fab-e7ea-4dce-9cf6-0d62de7a9f65,Leah Dunn,9867.54
617cfc9a-755f-4556-a1af-e29aa4521491,Cheryl Medina,4615.74
4804b3da-ed54-4208-af25-4636dd085d1d,Gregory Martin,1514.93
ae592bbc-1e76-4fec-8e2d-451e8cb231de,Mary Chavez,2995.29
5d375155-926b-4261-9ded-48e236808aa3,Mitchell Perez,1249.48
c46206eb-c466-4a21-b782-bc75d185fdf1,Caroline Taylor,2210.66
875fa2bb-1472-4c27-a875-af9e4d813008,Dennis Wilson,5328.50
46d81d78-79b2-43b9-b9c0-2c207ef587c2,Zachary Wiley,4301.43
2eb456fa-85ef-4407-876b-33f2a87cddb1,Jason Singh,4414.26
eae77526-c555-499f-9ae6-ef2077e87ebb,James Gray,7929.94
d9189eed-b955-45bc-a06c-47ecc91e9192,Crystal Baker,3396.65
abbf2977-303c-447f-9522-b28a53d61524,Jose Nelson,2007.65
7fe43f66-b46f-4b5e-be6c-a8b16ca0739f,Jessica Barber,3870.45
4ab9dc3d-a833-4a06-9ed3-a0c58e10150f,Carmen Gregory,3455.38
6557fd7a-d7fc-4c79-9811-83f2c2cd6d1d,Thomas Hines,3893.19
f34359f6-81b1-46f2-8e6d-1a08a67710a3,Sean Myers,9999.45
2f5fbbff-e0cb-4625-ba0b-725ff2f17121,Eric Edwards,4602.47
3cd6b102-9f4e-4209-a757-9e417b81d396,Richard Mora,6888.49
e18fbdc7-e834-4905-a93e-ffd381886c04,Brent Alvarado,1190.67
c1849976-a584-4a05-aa01-d70b084d9375,Charles Herman,3955.96
76362a71-58b8-44a1-a118-1ee09f63415a,Theresa Garrison,4394.49
5930c137-34ff-4f90-9cbf-d1a1651c1d2c,Christopher Stokes,1537.24
d2032b6e-6802-4297-a260-ee4efe6e2f5f,William Thompson,-6.99
b3761caf-164b-4b24-900e-f134535564cb,Alejandro Cook,8299.25
230e6dec-cd5d-4f8c-9980-f2f78327de5a,Steven Chapman,3141.90
e4450530-3e39-4461-995a-31e1bcfe3130,Deborah Edwards,2982.60
bd610721-d29f-4c2b-8b63-166eba26e8cb,Justin Day,9569.16
c9111463-8802-46cd-9555-f4c9a8524133,Roberto Carter,4539.48
2f4b3dfa-0c78-4964-8a4f-7c4e37053ea1,Jose Owens,4515.68
853a214d-a93a-496e-9fa3-4f083c386816,Sarah Nichols,5309.22
2c279ce8-31a0-484e-aeeb-3d2d930e85e6,Amanda Fitzpatrick,7763.63
3f5a7b20-4821-4cfe-a384-5e7554ab84e4,Jessica Roberts,8297.37
48132a2f-7e2a-4125-985f-c3d0b9baed33,Lisa Price,8682.23
3f2f7f6e-ee8c-491d-b475-17e6e9e57fcf,Mr. Jeffrey Allison,7046.49
33075a3c-aab2-4d49-91c0-de7860439bce,Dylan Mccoy,6036.04
17130876-1dd0-44de-a931-8374a24b7f17,Daniel Carter,9693.99
a9c1c246-5e41-41e7-a9b2-913826348b32,Monica Herrera,4211.59
43edd938-aa00-4dcc-a1eb-abe1f28e2e97,Stephanie Parker,163.83
34d02d23-6019-430d-9a7b-6c6b097a089b,Tonya Ball,6958.79
a7deec1d-4aaf-489e-84a2-f4e536832045,Lisa Hicks,2672.66
4d37261c-1ac4-410f-931c-7b8c28a9a893,James Tate,5585.29
bc619c52-76fa-4561-9a32-81b23fe95a62,Leon Smith,8115.53
